0,8723826	99,53883	2,310565
0	83,05439	2,114054
1,581013	97,95639	2,833801
0,9149367	101,981	3,687218
0,6718997	101,7911	4,106846
0	76,6635	3,65549
0	64,44925	0,1607257
0	68,03208	0,9202945
0	78,70904	2,631385
0,7840292	96,1594	4,110682
1,25706	95,80602	5,032309
1,01632	85,97916	1,835434
0	83,38835	0,4494107
0	101,7911	3,173072
0	70,7221	1,851622
0	63,88924	4,313102
0	83,72497	2,431623
0	85,02644	3,630995
1,260403	50,36619	5,944091
1,379963	95,80602	4,65923
0,8783049	76,6635	4,582588
0	68,55457	3,420959
0	50,68141	3,434082
1,720899	44,49689	3,916158
1,044766	84,77082	1,835434
1,254729	94,80821	1,424687
0,676295	49,65788	3,434082
1,354862	108,5023	3,142486
0	64,27785	1,953835
0	93,28808	4,110682
0	101,3538	2,607044
0,7955394	93,63756	4,447227
0	69,68961	4,254697
0,6023278	82,38254	2,214992
0	67,94156	4,14765
1,139386	44,49689	5,944091
0	101,9839	1,933204
1,074207	105,1482	3,360259
0	92,56175	4,447227
0,8699978	99,11428	2,310487
0,6	82,6024	2,112786
1,57241	97,4874	2,823669
0,9120226	101,5236	3,678709
0,6698548	101,3343	4,10303
0,6	76,23473	3,656069
0,6	67,11222	3,448429
0,6	67,60985	0,9093468
0,6	79,70036	3,656069
0,7820005	95,72946	4,103113
1,251999	95,33904	5,031658
1,012928	85,56489	1,839018
0,6000001	82,66403	1,730711
0,6	100,3945	4,569834
0,6	70,29825	1,845936
0,601887	63,46436	4,313969
0,6	83,02597	2,419569
2,769188	46,25053	2,98744
1,373846	95,33904	4,657364
0,8757206	76,23473	4,573016
0,6	69,26114	4,947288
1,294221	50,27909	3,39874
4,03688	44,18779	3,851083
1,041426	84,35098	1,839018
1,249684	94,3436	1,420307
1,270234	49,27058	3,39874
1,348581	108,0366	3,131864
0,6	63,85108	1,953898
0,6	100,8961	2,606742
0,7933117	93,1833	4,441471
0,6	69,26114	4,257657
0,6000779	81,9321	2,215147
0,6	67,51846	4,138847
1,211104	44,18779	5,833448
0,6000001	101,5943	3,870033
1,07041	104,6859	3,35649
0,6	92,10439	4,441471
0,8676255	98,68977	2,310416
0,6	82,15038	2,111715
1,563907	97,01855	2,813647
0,9091236	101,0662	3,670244
0,668075	100,8774	4,099159
0,6000001	75,80599	3,656648
0,6	66,68983	3,447286
0,6	67,18767	0,8982988
0,6	79,27171	3,656648
0,7799806	95,29956	4,09561
1,246979	94,87218	5,031005
1,009556	85,15064	1,842589
0,6	82,21138	1,72915
0,6	99,93739	4,566579
0,6	69,87441	1,840139
0,6052544	63,0396	4,314584
0,6	82,57706	2,423636
2,832121	45,88555	2,923635
1,367785	94,87218	4,655514
0,8731488	75,80599	4,563544
0,6	68,83269	4,929361
1,352071	49,87836	3,361507
4,077246	43,8606	3,77116
1,038105	83,93114	1,842589
1,244679	93,8791	1,41595
1,314378	48,88555	3,361507
1,342356	107,5709	3,121341
0,6	63,42451	1,953987
0,6	100,4383	2,606713
0,7910945	92,72903	4,435776
0,6	68,83269	4,260625
0,6	81,48181	2,215007
0,6	67,09545	4,130086
1,214876	43,8606	5,739751
0,6	101,1366	3,868097
1,066639	104,2237	3,352747
0,6	91,64707	4,435776
0,865266	98,26533	2,310354
0,6	81,69836	2,110647
1,555501	96,54986	2,803734
0,9062403	100,6088	3,661826
0,6663037	100,4204	4,095344
0,6	75,37726	3,657227
