81,44284; 12,21829
81,30283; 12,21806
81,16285; 12,21778
81,02285; 12,21756
80,88286; 12,21728
80,74285; 12,21705
80,60287; 12,21678
80,46286; 12,21655
80,32288; 12,21628
80,18288; 12,21605
80,04288; 12,21577
79,90288; 12,21555
79,76289; 12,21527
79,74567; 3,268752
79,62289; 12,21505
79,60662; 3,26769
79,48289; 12,21477
79,4678; 3,26664
79,3429; 12,21454
79,32877; 3,265593
79,20291; 12,21427
79,18998; 3,264515
79,0629; 12,21404
79,05093; 3,263445
78,92292; 12,21377
78,91212; 3,262391
78,78291; 12,21354
78,77309; 3,261331
78,64293; 12,21326
78,63432; 3,260246
78,50292; 12,21304
78,49529; 3,259164
78,36294; 12,21276
78,3565; 3,258101
78,22293; 12,21254
78,21748; 3,257034
78,08294; 12,21226
78,07872; 3,255943
77,94294; 12,21203
77,93968; 3,254853
77,80296; 12,21176
77,8009; 3,253785
77,66295; 12,21153
77,6619; 3,252708
77,5231; 3,251617
77,52296; 12,21126
77,38412; 3,250527
77,38295; 12,21103
77,24538; 3,249425
77,24297; 12,21076
77,10635; 3,24834
77,10296; 12,21054
76,96761; 3,247263
76,96297; 12,21026
76,82861; 3,246155
76,82297; 12,21003
76,68985; 3,245066
76,68298; 12,20976
76,55086; 3,24397
76,54297; 12,20953
76,41208; 3,24284
76,40298; 12,20926
76,2731; 3,241752
76,26299; 12,20903
76,13438; 3,240628
76,12299; 12,20876
75,99536; 3,239507
75,98299; 12,20853
75,85664; 3,238409
75,843; 12,20826
75,71765; 3,237304
75,703; 12,20803
75,5789; 3,236185
75,56301; 12,20776
75,43996; 3,235089
75,423; 12,20754
75,3012; 3,233958
75,28301; 12,20726
75,16228; 3,232854
75,14301; 12,20704
75,02356; 3,231712
75,00302; 12,20676
74,8846; 3,230596
74,86301; 12,20654
74,74589; 3,229478
74,72303; 12,20626
74,60696; 3,228353
74,58302; 12,20604
74,46824; 3,227234
74,44304; 12,20576
74,32932; 3,226088
74,30303; 12,20554
74,19057; 3,22495
74,16305; 12,20527
74,05166; 3,223823
74,02304; 12,20504
73,91292; 3,222662
73,88305; 12,20476
73,77402; 3,221532
73,74304; 12,20454
73,6353; 3,220362
73,60306; 12,20427
73,49641; 3,219255
73,46305; 12,20404
73,3577; 3,218107
73,32307; 12,20377
73,21879; 3,216976
73,18305; 12,20354
73,08008; 3,215815
73,04306; 12,20327
72,94121; 3,214715
72,90305; 12,20305
72,80247; 3,213541
72,76306; 12,20277
72,6636; 3,212404
72,62305; 12,20254
72,52486; 3,211221
72,48306; 12,20227
72,38603; 3,210114
72,34306; 12,20205
72,24734; 3,208925
72,20306; 12,20177
72,10844; 3,207776
72,06305; 12,20155
71,96971; 3,206646
71,92307; 12,20127
71,8309; 3,205509
71,78305; 12,20105
71,6922; 3,20435
71,64307; 12,20077
71,55335; 3,203189
71,50305; 12,20055
71,41459; 3,202025
71,36307; 12,20028
71,27583; 3,200893
71,22305; 12,20005
71,13709; 3,199685
71,08307; 12,19978
70,99828; 3,198534
70,94305; 12,19955
70,85957; 3,197348
70,80306; 12,19928
70,72077; 3,196206
70,66306; 12,19906
70,5821; 3,195022
70,52307; 12,19878
70,44327; 3,193856
70,38306; 12,19856
70,30454; 3,192682
70,24306; 12,19829
70,16579; 3,191536
70,10306; 12,19806
70,02708; 3,19033
69,96307; 12,19779
69,88828; 3,189166
69,82306; 12,19757
69,7496; 3,187986
69,68307; 12,19729
69,61082; 3,186834
69,54306; 12,19707
69,47211; 3,185673
69,40307; 12,19679
69,33334; 3,184506
69,26305; 12,19657
69,19462; 3,183309
69,12307; 12,19629
69,05589; 3,182175
68,98306; 12,19607
68,91718; 3,180971
68,84307; 12,1958
68,77843; 3,17979
68,70306; 12,19557
68,63976; 3,178592
68,56306; 12,19529
68,501; 3,177417
68,42306; 12,19507
68,36234; 3,176234
68,28307; 12,1948
68,22358; 3,175024
68,14306; 12,19457
68,08492; 3,17385
68,00307; 12,1943
67,94621; 3,172668
67,86305; 12,19407
67,80752; 3,171457
67,72306; 12,1938
67,6688; 3,170255
67,58305; 12,19357
67,53013; 3,169052
67,44306; 12,1933
67,39145; 3,167877
67,30305; 12,19308
67,25282; 3,166657
67,16306; 12,1928
67,11408; 3,165448
67,02306; 12,19258
66,97545; 3,164249
66,88306; 12,19231
66,83676; 3,163055
66,74305; 12,19208
66,69813; 3,161855
66,60306; 12,19181
66,55943; 3,160632
66,46305; 12,19158
66,42077; 3,159412
66,32306; 12,19131
66,28212; 3,158206
66,18305; 12,19109
66,14348; 3,156969
66,04306; 12,19081
66,00484; 3,155793
65,90305; 12,19059
65,86623; 3,154506
65,76305; 12,19032
65,72752; 3,153281
65,62305; 12,19009
65,58893; 3,15206
65,48306; 12,18982
65,45029; 3,150863
65,34304; 12,1896
65,31168; 3,149606
65,20306; 12,18933
65,17303; 3,148376
65,06304; 12,1891
65,03441; 3,147126
64,92306; 12,18883
64,89577; 3,145896
64,78304; 12,18861
64,75716; 3,144634
64,64305; 12,18833
64,61855; 3,143398
64,50304; 12,18811
64,47997; 3,142119
64,36305; 12,18784
64,34134; 3,140906
64,22305; 12,18762
64,20277; 3,139657
64,08305; 12,18734
64,06412; 3,138385
63,94304; 12,18712
63,92556; 3,137137
63,80305; 12,18685
63,78695; 3,135936
63,66304; 12,18663
63,64835; 3,134647
63,52306; 12,18635
63,50973; 3,133423
63,38305; 12,18613
63,37114; 3,132143
63,24305; 12,18586
63,23255; 3,130919
63,10304; 12,18564
63,09402; 3,129604
62,96305; 12,18536
62,95535; 3,128377
62,82304; 12,18514
62,81683; 3,127101
62,68306; 12,18487
62,6782; 3,12586
62,54304; 12,18465
62,53968; 3,124565
62,40305; 12,18437
62,40105; 3,123333
62,26304; 12,18415
62,26252; 3,122036
62,12392; 3,120803
62,12305; 12,18388
61,98543; 3,119468
61,98304; 12,18365
61,84679; 3,118227
61,84306; 12,18339
61,70833; 3,116921
61,70305; 12,18316
61,56973; 3,115667
61,56306; 12,18289
61,43125; 3,11433
61,42305; 12,18267
61,29267; 3,11308
61,28306; 12,1824
61,15419; 3,11174
61,14305; 12,18218
61,01563; 3,110492
