81,44283; 12,2203
81,30283; 12,22007
81,16284; 12,2198
81,02283; 12,21957
80,88284; 12,21929
80,74284; 12,21907
80,60286; 12,21879
80,46285; 12,21856
80,32286; 12,21829
80,18285; 12,21806
80,04287; 12,21778
79,90287; 12,21756
79,76288; 12,21728
79,62287; 12,21705
79,48289; 12,21678
79,34288; 12,21655
79,2029; 12,21628
79,0629; 12,21605
78,9229; 12,21577
78,7829; 12,21555
78,64291; 12,21527
78,50291; 12,21505
78,36292; 12,21477
78,22292; 12,21454
78,08293; 12,21427
77,94292; 12,21404
77,80294; 12,21377
77,66293; 12,21354
77,52295; 12,21326
77,38294; 12,21304
77,24296; 12,21276
77,10295; 12,21254
76,96296; 12,21226
76,82296; 12,21203
76,68298; 12,21176
76,54297; 12,21153
76,40298; 12,21126
76,26297; 12,21103
76,12299; 12,21076
75,98298; 12,21054
75,84299; 12,21026
75,70299; 12,21003
75,563; 12,20976
75,42299; 12,20953
75,283; 12,20926
75,14301; 12,20903
75,00301; 12,20876
74,86301; 12,20853
74,72302; 12,20826
74,58302; 12,20803
74,44303; 12,20776
74,30302; 12,20754
74,16303; 12,20726
74,02303; 12,20704
73,88304; 12,20676
73,74303; 12,20654
73,60305; 12,20626
73,46304; 12,20604
73,32305; 12,20576
73,18304; 12,20554
73,04305; 12,20527
72,90305; 12,20504
72,76305; 12,20476
72,62305; 12,20454
72,48306; 12,20427
72,34304; 12,20404
72,20306; 12,20377
72,06305; 12,20354
71,92306; 12,20327
71,78304; 12,20305
71,64306; 12,20277
71,50305; 12,20254
71,36305; 12,20227
71,22305; 12,20205
71,08306; 12,20177
70,94305; 12,20155
70,80305; 12,20127
70,66305; 12,20105
70,52306; 12,20077
70,38305; 12,20055
70,24306; 12,20028
70,10305; 12,20005
69,96306; 12,19978
69,82305; 12,19955
69,68306; 12,19928
69,54305; 12,19906
69,40306; 12,19878
69,26305; 12,19856
69,12306; 12,19829
68,98305; 12,19806
68,84306; 12,19779
68,70305; 12,19757
68,56306; 12,19729
68,42305; 12,19707
68,28307; 12,19679
68,14305; 12,19657
68,00306; 12,19629
67,86305; 12,19607
67,72306; 12,1958
67,58305; 12,19557
67,44306; 12,19529
67,30305; 12,19507
67,16306; 12,1948
67,02305; 12,19457
66,88306; 12,1943
66,74305; 12,19407
66,60306; 12,1938
66,46305; 12,19357
66,32306; 12,1933
66,18304; 12,19308
66,04306; 12,1928
65,90305; 12,19258
65,76305; 12,19231
65,62305; 12,19208
65,48306; 12,19181
65,34304; 12,19158
65,20306; 12,19131
65,06305; 12,19109
64,92306; 12,19081
64,78305; 12,19059
64,64306; 12,19032
64,50304; 12,19009
64,36306; 12,18982
64,22305; 12,1896
64,08306; 12,18933
63,94305; 12,1891
63,80306; 12,18883
63,66304; 12,18861
63,52306; 12,18833
63,38305; 12,18811
63,24306; 12,18784
63,10305; 12,18762
62,96306; 12,18734
62,82304; 12,18712
62,68306; 12,18685
62,54305; 12,18663
62,40306; 12,18635
62,26305; 12,18613
62,12305; 12,18586
61,98304; 12,18564
61,84306; 12,18536
61,70304; 12,18514
61,56306; 12,18487
61,42305; 12,18465
61,28305; 12,18437
61,14305; 12,18415
61,00306; 12,18388
60,86305; 12,18365
60,72306; 12,18339
60,58305; 12,18316
60,44306; 12,18289
60,30305; 12,18267
60,16306; 12,1824
60,02305; 12,18218
59,88306; 12,18191
59,74305; 12,18168
59,60306; 12,18141
59,46305; 12,18119
59,32306; 12,18092
59,18305; 12,1807
59,04307; 12,18043
58,90306; 12,1802
58,76307; 12,17993
58,62306; 12,17971
58,48307; 12,17944
58,34306; 12,17922
58,20307; 12,17895
58,06306; 12,17873
57,92307; 12,17846
57,78306; 12,17823
57,64307; 12,17796
57,50306; 12,17774
57,36308; 12,17747
57,22306; 12,17725
57,08308; 12,17698
56,94307; 12,17675
56,80308; 12,17649
56,66307; 12,17626
56,52308; 12,17599
56,38307; 12,17577
56,24308; 12,1755
56,10307; 12,17528
55,96308; 12,17501
55,82307; 12,17478
55,68309; 12,17452
55,54307; 12,1743
55,40309; 12,17403
55,26308; 12,1738
55,12309; 12,17354
54,98308; 12,17331
54,84309; 12,17304
54,70308; 12,17282
54,56309; 12,17255
54,42308; 12,17233
54,28309; 12,17206
54,14308; 12,17184
54,00309; 12,17157
53,86308; 12,17135
53,72309; 12,17108
53,58308; 12,17085
53,44309; 12,17059
53,30309; 12,17037
53,16309; 12,17009
53,02309; 12,16987
52,8831; 12,16961
52,74309; 12,16938
52,6031; 12,16911
52,46309; 12,16889
52,3231; 12,16862
52,18309; 12,1684
52,0431; 12,16813
51,90309; 12,16791
51,7631; 12,16764
51,62309; 12,16742
51,4831; 12,16715
51,34309; 12,16693
51,2031; 12,16666
51,0631; 12,16644
50,92311; 12,16617
50,7831; 12,16595
50,64311; 12,16568
50,5031; 12,16545
50,36311; 12,16519
50,2231; 12,16497
50,08311; 12,1647
49,9431; 12,16448
49,80311; 12,16421
49,6631; 12,16399
49,52311; 12,16372
49,3831; 12,1635
49,24311; 12,16323
49,1031; 12,163
48,96312; 12,16274
48,8231; 12,16252
48,68312; 12,16225
48,54311; 12,16203
48,40312; 12,16175
48,26311; 12,16154
48,12312; 12,16126
47,98311; 12,16104
47,84312; 12,16078
47,70311; 12,16055
47,56313; 12,16029
47,42312; 12,16007
47,28313; 12,15979
47,14312; 12,15958
47,00313; 12,1593
46,86312; 12,15908
46,72313; 12,15881
46,58313; 12,15859
46,44314; 12,15832
46,30313; 12,1581
46,16314; 12,15784
46,02313; 12,15761
45,88314; 12,15734
45,74313; 12,15712
45,60314; 12,15686
45,46313; 12,15664
45,32314; 12,15637
45,18313; 12,15614
45,04314; 12,15587
44,90314; 12,15566
44,76315; 12,15539
44,62314; 12,15516
44,48315; 12,1549
44,34314; 12,15468
44,20315; 12,15441
44,16226; 4,510325
44,06314; 12,15419
44,0315; 4,510259
43,92316; 12,15392
43,90105; 4,510058
43,78315; 12,1537
43,77045; 4,509991
43,64316; 12,15343
43,64017; 4,509793
43,50977; 4,509692
43,50315; 12,15321
43,37966; 4,509481
43,36316; 12,15294
43,24945; 4,509373
43,22315; 12,15272
43,11951; 4,509159
43,08316; 12,15245
42,98949; 4,50907
42,94315; 12,15223
42,85973; 4,50885
42,80317; 12,15196
42,72993; 4,508779
42,66315; 12,15174
42,60035; 4,508557
42,52317; 12,15147
42,47073; 4,508487
42,38316; 12,15125
42,34133; 4,508261
42,24317; 12,15098
42,21193; 4,508225
42,10316; 12,15076
42,08272; 4,508002
41,96317; 12,1505
41,95348; 4,507937
41,8245; 4,507744
41,82316; 12,15028
41,69546; 4,50768
41,68317; 12,15001
41,56667; 4,507479
41,54316; 12,14979
41,43782; 4,507412
41,40317; 12,14952
41,30923; 4,507207
41,26316; 12,1493
41,1806; 4,507148
41,12318; 12,14903
41,05223; 4,506929
40,98317; 12,14881
40,92379; 4,506868
40,84318; 12,14854
40,7956; 4,506641
40,70317; 12,14832
40,66743; 4,506554
40,56318; 12,14805
40,53946; 4,506323
40,42318; 12,14782
40,41151; 4,506235
40,28376; 4,50603
40,28322; 12,14753
40,15602; 4,505939
40,14325; 12,14727
40,0285; 4,505729
40,00332; 12,14695
39,90098; 4,505634
39,8634; 12,14664
39,77367; 4,50542
39,72353; 12,14626
39,64639; 4,505323
39,58367; 12,1459
39,51932; 4,505109
39,44387; 12,14545
39,39226; 4,50502
39,3041; 12,14501
39,26541; 4,504813
39,16439; 12,14447
39,13864; 4,504677
39,02472; 12,14394
39,012; 4,504482
38,88548; 4,504361
38,88512; 12,14329
38,75909; 4,504148
38,74557; 12,14263
38,63282; 4,504011
38,60612; 12,14186
38,50667; 4,503801
38,46673; 12,14105
38,38063; 4,503676
38,32745; 12,14011
38,25475; 4,503454
38,18824; 12,13913
38,12899; 4,503315
38,04915; 12,13801
38,00335; 4,503102
37,91016; 12,13682
37,87782; 4,502963
37,77131; 12,13547
37,75246; 4,502736
37,63257; 12,13405
37,6272; 4,502595
37,5021; 4,502367
37,49398; 12,13246
37,37712; 4,502224
37,35551; 12,13079
37,25229; 4,501992
37,21721; 12,12892
37,12757; 4,501861
37,07906; 12,12696
37,00302; 4,501631
36,94109; 12,12478
36,87857; 4,501493
36,80329; 12,12248
36,75431; 4,501263
36,6657; 12,11995
36,63018; 4,501108
36,52828; 12,11729
36,50616; 4,500915
36,3911; 12,11436
36,38232; 4,500738
36,2586; 4,500545
36,25411; 12,1113
36,13504; 4,500361
36,11737; 12,10797
36,01163; 4,500164
35,98082; 12,10449
35,88838; 4,499981
35,84453; 12,10075
35,76526; 4,49978
35,70846; 12,09682
35,64231; 4,499588
35,57267; 12,09261
35,51952; 4,499386
35,43712; 12,0882
35,3969; 4,499195
35,30187; 12,08349
35,27443; 4,498989
35,16689; 12,07856
35,1521; 4,498829
35,03222; 12,07331
35,02995; 4,498621
34,90795; 4,498468
34,89783; 12,06783
34,78615; 4,498256
34,76379; 12,06201
34,66452; 4,49807
