-28,77443	5,282188	63,58994
-29,27554	3,32564	61,35035
-24,12241	12,11831	67,53421
-22,32788	11,3318	66,31005
-27,20957	3,324139	67,01955
-26,74475	5,606955	67,85325
-29,18515	7,14184	66,51099
-23,85753	9,903944	65,76336
-23,08072	6,115403	65,42902
-25,10331	6,604108	67,77428
-25,80863	10,91519	67,9715
-26,02529	2,301857	68,13421
-21,96122	8,860601	65,0851
-27,16148	9,71032	69,16368
-23,7525	3,906252	65,43346
-25,05527	4,555572	67,76085
-28,97356	9,065131	66,52695
-27,00744	7,659298	68,33478
-23,59999	7,894692	66,05273
-25,16557	8,512261	67,6656
-3,67308	-3,546646	66,71955
